ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster,PCA1,PCA2
459826,0,0,31,0,0,1.0,2,1.0,3,1.4009692577312853,-1.1687326833007983
466174,0,0,20,0,5,8.0,2,4.0,0,2.742379823575953,-0.021981659614298054
463596,0,0,31,0,5,0.0,2,4.0,0,2.0920844362484483,0.7644764716951895
465455,1,0,26,0,1,0.0,2,2.0,0,1.5477608326451442,0.15774122029077842
462867,1,1,28,0,0,1.0,2,2.0,3,0.2769861831956282,0.3389614527347399
459140,0,0,18,0,5,7.0,2,6.0,0,2.9755859552201143,0.804633615493257
464295,0,0,30,0,5,7.0,2,6.0,0,2.6284795204370677,0.8306362280196087
460067,0,0,39,1,3,11.0,2,1.0,3,1.182646352416872,-2.668282558731844
467222,1,1,74,1,3,1.0,0,2.0,2,-2.6059748067972417,0.4161046070084555
461482,0,0,52,1,0,9.0,2,1.0,3,0.47919049868891544,-2.8901271546785665
462514,1,0,25,1,5,1.0,2,2.0,3,1.297604040384221,-0.3564705130995397
459796,1,1,66,1,0,1.0,0,3.0,2,-2.5105310923220907,0.32591046008398833
463722,1,1,55,1,4,9.0,1,2.0,2,-1.06764774432724,-0.5113354111489322
462278,1,0,31,1,5,0.0,2,4.0,0,1.2994058821730188,0.48747983702558306
463799,0,0,41,1,0,0.0,2,4.0,3,0.7490466527826662,-0.9525808140719897
464259,1,1,59,1,0,1.0,0,4.0,2,-2.1996176535599634,0.6785528911770692
467159,0,1,39,1,6,8.0,1,2.0,3,-0.3372017349072834,-0.8841779704977358
460669,1,1,48,1,4,0.0,2,2.0,1,-0.6636354921297192,0.06090989205561955
462003,1,1,79,0,7,9.0,2,3.0,1,-0.18741138283983041,1.0828900597056776
461216,0,0,43,0,0,1.0,2,3.0,0,1.2707321932256068,-0.4071088273075408
464298,1,0,26,0,1,1.0,2,1.0,0,1.4808404586035075,-0.30539720183771607
465039,0,1,88,0,7,0.0,1,2.0,1,-1.3587454252597144,1.1357883051638675
467973,0,1,66,1,2,0.0,0,3.0,2,-2.242893662612862,-0.01226194922967943
467731,1,1,56,1,0,1.0,0,4.0,2,-2.112841044864202,0.6720522380454813
461721,1,0,26,1,3,7.0,2,5.0,0,1.6801382524713717,-0.11661836165246958
463166,0,0,41,1,0,1.0,2,1.0,3,0.46525690846366236,-2.15134047966739
465944,0,1,36,0,2,4.0,1,3.0,2,0.012548954128863306,0.27516024830237634
461061,0,0,38,1,2,3.0,2,1.0,3,0.7979923130327824,-2.0547169378288257
463010,1,1,81,0,4,0.0,2,1.0,1,-1.08015588597336,0.7688830949081847
464756,0,0,25,0,2,5.0,2,3.0,0,2.120379263467629,-0.5336441519169993
467366,1,0,42,1,0,1.0,2,1.0,3,0.29010980510472945,-1.4218935898212495
464006,1,0,32,0,5,0.0,2,5.0,0,2.0253720180282007,1.8617339832747828
461206,1,0,28,1,5,9.0,2,1.0,3,1.4345072353261539,-1.4804028848617374
466216,1,0,29,0,3,1.0,2,4.0,0,1.882298079003061,1.0983151122544659
463690,0,0,28,0,5,7.0,2,4.0,0,2.4694612226235417,0.09068121579831113
465929,1,0,26,1,5,8.0,2,5.0,0,1.8845827372476829,0.08183363371272384
461736,1,1,47,1,3,1.0,0,4.0,2,-1.6081159582580222,1.0932199722910705
460402,0,1,50,1,1,1.0,2,2.0,3,-0.7781459468883964,-1.1980338386943277
467367,1,1,70,1,7,1.0,2,2.0,1,-1.0140877176160268,0.45392324159924197
464770,0,0,38,0,2,1.0,2,1.0,3,1.361420677787106,-0.8597846969001913
464918,1,0,39,0,0,1.0,2,1.0,3,1.023343400748909,-0.4241176028142857
461639,1,1,60,1,0,0.0,0,2.0,2,-2.486926871166298,0.04042633248240095
464254,1,1,63,1,3,0.0,0,3.0,2,-2.2208735342044803,0.8554073009877946
462579,0,1,68,0,7,1.0,2,2.0,1,-0.16355809107675495,0.7265861075144566
466976,1,1,47,1,0,0.0,2,1.0,3,-1.0690049883950108,-0.8966272055754995
467079,1,1,40,1,0,1.0,2,2.0,3,-0.7165772385358361,-0.63931257487746
467724,1,1,46,0,0,1.0,1,3.0,2,-0.7104010822877598,1.0163127029681702
459792,1,1,42,1,0,6.0,2,3.0,3,-0.4584220703757568,-0.7438071863648228
464789,0,1,48,1,0,0.0,0,5.0,2,-1.6682948138401898,0.3905755796874635
467143,0,0,53,0,7,1.0,2,3.0,0,1.551732438783826,0.6427893016252418
464370,1,1,65,1,3,0.0,0,2.0,2,-2.3871592918070053,0.4919304480087333
459415,1,0,26,0,1,0.0,2,4.0,0,1.7646302029225116,0.8933624637576841
459387,1,0,35,1,1,0.0,2,1.0,3,0.5325393344707576,-1.1948440821864619
467895,0,0,27,1,5,0.0,2,4.0,0,1.5613295942277126,-0.24846770595214546
459838,0,1,86,0,7,0.0,1,2.0,1,-1.3008943527958736,1.1314545364094755
463695,0,0,30,1,1,1.0,2,4.0,3,1.1902069492704708,-0.9248544447360694
464512,1,1,43,0,4,8.0,2,3.0,0,0.5679983498933633,0.6595403288813119
467419,0,1,38,1,0,4.0,2,1.0,3,-0.4963963507925246,-2.0247203720193734
462511,0,1,66,1,7,1.0,1,2.0,1,-1.3273263040088354,-0.01148759166803644
464124,0,1,74,1,1,1.0,2,2.0,1,-1.4723588164544883,-1.146028613641625
459638,1,0,25,1,5,1.0,2,3.0,0,1.4060387255229048,0.01134010863391314
466194,1,1,89,0,7,0.0,2,1.0,1,-1.0671649153098282,1.2268878635661054
461807,1,0,30,1,1,10.0,2,4.0,3,1.417614182016884,-1.0555246428224982
460456,1,1,33,0,4,0.0,1,5.0,0,0.16684629526605446,2.40665184144704
462932,0,1,37,1,6,3.0,1,3.0,2,-0.3784875327899951,-0.044062115543467374
461297,1,1,69,0,7,0.0,1,2.0,1,-0.9553818039802382,1.8218975074660895
464430,0,1,51,1,2,6.0,0,2.0,2,-1.6683594376904543,-0.9845426389913214
459416,1,0,19,0,0,10.0,2,3.0,0,2.192352295538112,-0.5897842504466729
464743,1,1,45,1,3,0.0,0,2.0,2,-1.8086485671685955,0.4485927604648144
466276,0,0,32,0,1,0.0,2,5.0,0,1.8457332377966846,0.546894386285368
467829,0,0,22,0,1,3.0,2,4.0,0,2.151096848268348,-0.12856848040516894
463813,0,0,26,0,2,1.0,2,6.0,0,2.2507005382635703,0.953265799240721
461733,0,1,43,1,0,0.0,1,3.0,2,-1.1653742045104516,-0.626416795375872
466925,1,0,19,0,5,7.0,2,2.0,0,2.3667001113064456,0.06283801840558655
467846,1,1,48,1,0,1.0,0,3.0,2,-1.9898714401475222,0.28690654129446097
459596,0,1,61,1,1,1.0,0,2.0,2,-2.2466514423345276,-0.6331246911242718
460597,0,0,20,0,8,1.0,2,2.0,0,2.4793055361381504,0.3503613933244392
467788,1,0,22,0,5,0.0,2,4.0,0,2.2061926952087214,1.4722545177693704
467966,0,0,31,1,3,9.0,2,3.0,3,1.5478913903555087,-1.7593407894924231
464503,1,0,25,1,0,9.0,2,3.0,3,1.3308277801011235,-1.4857317839270072
460242,1,1,41,1,5,8.0,2,3.0,3,0.06085752224841798,-0.20218018213151384
467014,1,1,36,1,4,9.0,1,3.0,2,-0.40962787078206736,-0.18469559258220292
466637,1,1,48,1,0,1.0,1,5.0,2,-1.1978397714226512,0.7519910750509164
462553,1,0,27,0,0,1.0,2,1.0,3,1.3704498355319548,-0.45012021534063734
459287,1,0,35,1,7,1.0,2,1.0,3,1.0628441666055963,-0.4088324953007984
464074,0,1,39,1,1,0.0,0,3.0,2,-1.5433692711906406,-0.21765772529408853
463734,1,1,38,0,4,0.0,0,3.0,2,-0.7698130546184182,1.952401729576564
466575,0,1,57,1,0,7.0,0,3.0,2,-1.8548938325255102,-0.9928383071499693
459193,1,0,38,1,0,1.0,2,1.0,3,0.40581195003241144,-1.4305611273300334
462143,1,1,80,0,0,1.0,2,2.0,1,-1.227141700864237,0.45163944034893005
467700,1,1,57,1,3,1.0,0,2.0,2,-2.1142406908545937,0.37926757259612437
467140,1,1,61,1,3,9.0,0,2.0,2,-1.897828347005898,-0.37468729305542403
463356,1,0,29,1,5,5.0,2,4.0,0,1.564828510122096,0.006507066295983323
466797,0,0,23,0,5,1.0,2,4.0,0,2.365003037200861,0.6518135962825801
459234,0,1,83,0,7,1.0,2,1.0,1,-0.705875819694246,0.3912787514389433
460442,1,1,37,1,3,0.0,0,3.0,2,-1.4688095921745483,0.7990683071806992
463901,1,1,35,0,0,0.0,2,6.0,0,0.46673185902987224,1.920699930703964
465494,1,1,41,1,1,9.0,0,2.0,2,-1.4822477960467522,-0.7118047763595786
461552,0,1,38,1,0,1.0,0,2.0,2,-1.6628291958399886,-0.8298529296798964
459239,1,1,81,0,3,1.0,2,1.0,1,-1.1201066617159452,0.5266653966330258
466379,0,1,58,1,6,2.0,2,1.0,1,-0.669145176587237,-0.9093876964046665
464759,0,0,38,0,2,8.0,2,1.0,3,1.6520208554664368,-1.5270792996654818
461994,1,1,18,0,1,10.0,2,2.0,3,1.0213354322278905,-0.39376769671247625
461802,1,0,37,1,0,1.0,2,4.0,3,0.760041541680383,-0.3292961465068706
462527,1,1,43,0,0,4.0,0,2.0,2,-1.182678523887043,0.6265547366284546
461800,0,0,36,1,1,4.0,2,1.0,3,0.8158926097540385,-2.301268404858377
460933,0,1,76,1,7,0.0,1,2.0,1,-1.6580959774250879,0.1055090524989647
460189,1,0,33,0,3,14.0,2,1.0,3,1.9809779229209428,-1.2357106205726487
459031,1,1,43,0,4,1.0,1,5.0,2,-0.08089475595610307,2.3329928848239585
464673,1,1,47,0,4,1.0,1,7.0,0,0.020272469393582456,3.0772816657996476
459101,1,1,81,0,7,8.0,2,2.0,1,-0.39521145153940257,0.8147410071216585
460136,1,0,27,1,0,10.0,2,3.0,3,1.31449101873433,-1.5767258155676567
460973,1,0,29,0,3,1.0,2,5.0,0,1.990732764141744,1.4661257339879186
460187,0,0,38,1,1,4.0,2,3.0,3,0.9749109075675652,-1.5613133926370792
460679,0,0,19,1,5,9.0,2,4.0,0,2.166362683956502,-1.1237529845250869
459700,1,1,37,1,4,0.0,0,5.0,2,-1.1704751350575486,1.6815794485277225
464787,1,0,47,0,3,1.0,2,1.0,3,1.0363343714124416,0.03388716584363453
467201,0,0,33,1,2,1.0,2,5.0,0,1.293330112553025,-0.4036532719909111
462614,1,1,51,0,3,1.0,0,5.0,2,-0.9689264310986017,2.4739747716718585
460813,0,1,86,0,7,1.0,1,2.0,1,-1.2593800416988261,1.0361267360144342
462698,0,1,56,1,3,1.0,0,2.0,2,-1.9390935874956607,-0.35017931725001644
463344,1,1,59,1,0,3.0,0,2.0,2,-2.3334584016432363,-0.24772395307991915
463633,1,1,33,1,1,0.0,0,2.0,2,-1.624472306064814,0.1288103521782276
466278,0,0,31,0,0,0.0,2,2.0,3,1.4678896317729218,-0.7055942611723037
464964,0,1,71,0,0,1.0,1,2.0,2,-1.3957526060974428,-0.024605814804328247
462317,0,0,32,0,3,3.0,2,6.0,0,2.241641029905774,0.9225014025939313
467353,1,1,26,0,0,3.0,2,2.0,3,0.41786587785356366,0.14397208319026442
464169,1,1,89,0,7,1.0,1,2.0,1,-1.4923782175216003,1.7699073946149673
464553,1,1,70,1,0,1.0,2,2.0,3,-1.5843433254934507,-0.5743060435615808
463518,1,1,30,0,4,5.0,1,4.0,0,0.3527597743083687,1.5557015646067918
459711,1,1,37,0,4,9.0,1,6.0,0,0.533207635350482,1.9251797971339033
460788,0,0,30,1,1,0.0,2,9.0,0,1.690866063866842,1.0095264643262363
459392,0,0,23,0,1,0.0,2,3.0,0,1.8891936936066018,-0.20822881657630127
467887,0,0,42,1,0,0.0,2,2.0,3,0.5032517462733785,-1.6860351731617003
467743,1,1,48,0,4,1.0,1,4.0,2,-0.3339571222543891,1.9760166849764855
460368,1,0,28,1,5,0.0,2,7.0,0,1.7114865462848312,1.5844110490943537
463126,0,1,65,1,0,3.0,0,2.0,2,-2.3607900519077467,-0.9620026522856887
467046,0,0,28,0,1,0.0,2,5.0,0,1.9614353827243667,0.5382268487765843
463099,1,1,85,1,7,1.0,2,1.0,1,-1.556405446233518,0.11861588552372847
462439,1,0,18,0,5,1.0,2,4.0,0,2.36340915123345,1.3682591798655455
464182,1,1,35,1,0,4.0,0,2.0,2,-1.5977312209800978,-0.3950569785276641
464810,0,0,27,0,2,1.0,2,1.0,3,1.6796015763382313,-0.8836204250493469
464234,1,1,68,1,3,0.0,2,3.0,1,-1.2151766184690775,0.3251683034528743
464683,1,1,52,0,2,0.0,0,6.0,2,-1.0123966801285178,2.7923901802974322
463349,1,0,20,0,5,5.0,2,5.0,0,2.580050008296482,1.3590923687732237
465866,1,1,35,1,0,7.0,2,3.0,3,-0.21442900565526626,-0.854303177400236
465261,0,0,21,1,5,0.0,2,4.0,0,1.7348828116192356,-0.2614690122153212
459780,0,0,42,0,3,1.0,2,3.0,0,1.5440529899764237,0.03139398195561589
462031,0,1,50,1,0,0.0,0,2.0,2,-2.0514499417200818,-0.708522516758503
464933,1,0,25,0,0,0.0,2,1.0,3,1.3867865968987487,-0.3591261836999883
463941,0,0,32,0,0,1.0,2,6.0,0,1.914217147192784,0.672487309743662
466842,1,0,19,0,5,8.0,2,5.0,0,2.7335184778195445,1.0709420832109033
459014,1,0,22,0,5,0.0,2,4.0,0,2.2061926952087214,1.4722545177693704
462420,1,0,27,1,5,1.0,2,3.0,0,1.3481876530590635,0.015673877388304978
465250,1,0,22,0,5,0.0,2,4.0,0,2.2061926952087214,1.4722545177693704
466513,0,1,55,1,0,1.0,0,3.0,2,-2.0461286266439522,-0.4252052735341119
461791,0,0,22,0,7,8.0,2,1.0,0,2.522154869375325,-0.8272999603000298
467160,1,1,40,0,0,0.0,0,2.0,2,-1.261959159579471,1.001365285077033
464586,0,0,46,1,0,1.0,2,1.0,3,0.32062922730406007,-2.14050605778141
461391,1,1,65,1,3,3.0,2,3.0,1,-1.0038570764821741,0.03268424913616179
466658,0,0,18,0,5,0.0,2,4.0,0,2.468116407263415,0.7363069747916421
459728,0,1,53,1,0,2.0,0,4.0,2,-1.838328557944381,-0.15705622095009292
464618,1,1,35,1,0,5.0,2,1.0,3,-0.5143269981267281,-1.399268820077059
462219,1,1,59,0,4,0.0,2,5.0,1,-0.010055348316375045,2.192454125543686
467553,0,0,32,1,5,8.0,2,3.0,3,1.640381716705805,-1.3680663089599507
459655,1,1,39,1,0,1.0,0,3.0,2,-1.7295416140602369,0.267404581899697
462182,1,1,88,0,0,7.0,2,1.0,1,-1.3178948092760006,-0.47080290873720443
459119,1,1,61,1,4,9.0,1,3.0,2,-1.1327662765800797,-0.13052348315230353
460721,1,0,21,0,5,1.0,2,4.0,0,2.2766325425376897,1.3747598329971336
459517,1,0,31,1,5,1.0,2,4.0,0,1.3409201932700656,0.39215203663054127
461441,1,1,58,1,0,1.0,0,4.0,2,-2.170692117328043,0.6763860067998736
465390,0,0,27,1,8,3.0,2,3.0,0,1.8218331028990666,-0.4615920352303708
466160,0,1,51,1,2,1.0,0,2.0,2,-1.8759309931756905,-0.5079036370161139
463842,0,1,48,1,2,0.0,1,4.0,2,-1.0386370268521061,0.046008044003795316
465902,1,0,25,1,4,3.0,2,3.0,0,1.4076022608773677,-0.32620539003628785
467034,1,1,89,0,4,0.0,1,2.0,1,-1.7782877891375433,1.4245655013696559
466247,0,1,51,1,0,0.0,2,4.0,3,-0.7131815107796288,-0.5118078083353018
465747,0,0,40,1,0,6.0,2,1.0,3,0.7017540001808192,-2.630146366019794
464203,1,0,56,1,0,2.0,2,1.0,3,-0.07333339104510998,-1.4868850089355474
462373,1,1,36,1,3,9.0,1,3.0,2,-0.4910929576216992,-0.33158549046232033
465364,0,0,38,1,1,5.0,2,5.0,3,1.23329458894198,-0.9210199495652148
464280,1,1,47,1,3,1.0,2,4.0,3,-0.45779136136301596,0.5521465528701702
460993,1,1,61,1,0,1.0,0,4.0,2,-2.2574687260238044,0.6828866599314614
464227,1,1,89,1,7,0.0,1,2.0,1,-2.1803495155670665,0.860958554871457
461141,1,1,55,0,6,2.0,2,1.0,1,-0.08213314807006947,0.8156682960712417
465297,1,1,88,0,0,1.0,1,3.0,1,-1.9252736040284195,1.107321846810401
467282,0,1,43,1,0,4.0,0,2.0,2,-1.682913943708449,-1.105001908979041
459790,1,0,28,0,1,10.0,2,3.0,0,2.0134875562904595,-0.42339239317179195
464670,1,1,42,0,3,0.0,0,4.0,2,-0.8585456012470487,2.1819899909386837
462093,1,0,33,1,0,1.0,2,3.0,3,0.7673090014693812,-0.705774305749107
459398,0,1,60,0,7,1.0,1,2.0,1,-0.507316099668894,0.9797877422073392
461136,1,0,59,1,0,1.0,2,1.0,3,-0.20162431083791862,-1.3850565554089178
461379,1,0,31,1,5,0.0,2,3.0,0,1.1909711970343348,0.11966921529213
461956,0,0,31,1,0,2.0,2,3.0,3,1.012895952157282,-1.5327158803674854
460283,1,1,43,1,1,14.0,2,2.0,3,-0.18220271613035077,-1.7251834290012944
460337,0,0,42,1,8,10.0,2,3.0,0,1.67855023709959,-1.0963833723377214
463275,1,1,29,0,3,7.0,0,2.0,2,-0.40878282283011874,0.7509046478029394
461234,0,0,53,1,0,3.0,2,3.0,3,0.4180484661520786,-1.5803722244642164
466861,0,0,21,0,5,8.0,2,7.0,0,3.0387583427600835,1.0836170899632562
463177,1,0,41,1,3,7.0,2,2.0,3,0.9209511535765134,-1.1875469611948888
461874,1,1,48,1,1,0.0,0,3.0,2,-1.9499206644049372,0.5291242395696197
462506,1,0,31,0,5,1.0,2,4.0,0,1.9873771802184843,1.3964286767690925
466868,1,0,26,1,1,4.0,2,3.0,3,1.1757957752235986,-0.8600359996944862
461253,0,0,18,0,5,0.0,2,5.0,0,2.576551092402099,1.104117596525095
460466,0,0,19,0,5,8.0,2,3.0,0,2.66287067466919,-0.3919591657249469
461830,1,1,42,1,4,1.0,1,3.0,2,-0.9152955769499685,0.5909281168413052
464748,0,1,52,0,2,9.0,0,5.0,2,-0.6009809982667635,0.8393493495396601
461904,0,1,50,1,0,4.0,0,2.0,2,-1.8853926973318922,-1.0898337183386693
466737,1,0,33,0,3,1.0,2,3.0,0,1.6581612489366955,0.739172028029797
459153,0,1,75,1,0,0.0,1,2.0,2,-2.19942604907059,-0.9248871170390539
467562,1,1,71,1,4,0.0,1,3.0,1,-1.7956504387727097,0.7490955641750298
465168,0,1,59,0,3,8.0,0,2.0,2,-1.0888130315636733,-0.006696626745167551
459162,0,1,85,1,7,0.0,1,2.0,1,-1.918425803512372,0.1250110118937287
462831,1,1,29,0,4,1.0,1,3.0,0,0.10719338101341627,1.5670352600763096
465576,1,1,43,0,4,4.0,0,5.0,2,-0.5315141211124639,2.3175461933492842
464474,0,0,52,1,0,1.0,2,1.0,3,0.14707600991253694,-2.1275047515182335
460566,1,1,36,1,6,1.0,0,2.0,2,-1.2624091694653685,0.7744326943153619
465169,0,0,59,1,1,0.0,2,4.0,3,0.3098520874477294,-0.7666869974023454
460235,0,0,23,0,5,1.0,2,3.0,0,2.2565683520621773,0.2840029745491273
462580,0,0,39,1,0,0.0,2,1.0,3,0.4815936698304562,-2.06034644802674
467313,1,1,39,1,3,1.0,0,2.0,2,-1.593581038680025,0.34026365380659673
460400,0,1,46,1,3,5.0,2,2.0,3,-0.3334563838932613,-1.2942327820230424
463406,1,0,33,0,8,0.0,2,4.0,0,2.1324070571764917,1.9367599395588788
459135,1,1,53,1,4,0.0,1,4.0,2,-1.166556101459457,1.077902267118955
465862,0,1,50,1,0,8.0,0,1.0,2,-1.8277701380823872,-1.8389555416522883
462972,0,1,62,1,0,1.0,2,1.0,3,-1.315152153649758,-1.6867317457815463
466284,1,1,46,1,0,1.0,0,5.0,2,-1.715150997406314,1.0181940160069745
464410,1,1,40,1,0,0.0,0,2.0,2,-1.908416146527889,-0.002911355061518254
466005,1,0,62,1,3,1.0,2,4.0,3,0.28129839640126675,0.16554565656338127
460821,0,0,31,1,5,1.0,2,2.0,3,1.2702723901197104,-1.0707492123053088
459206,0,0,25,0,0,1.0,2,3.0,0,1.7913918454001756,-0.44611274609706836
467571,1,0,23,0,8,0.0,2,3.0,0,2.313227734357013,1.5472804740534667
461156,1,0,22,0,8,3.0,2,6.0,0,2.792000259296126,2.3625620536915046
465515,0,1,47,1,0,1.0,1,6.0,2,-0.9142579829250351,0.3903548069382284
460883,1,1,68,1,0,0.0,1,2.0,2,-2.14316886257416,-0.21277530221048122
465380,1,0,25,0,3,5.0,2,2.0,0,1.9471880980415648,-0.027284870301389964
467435,0,0,30,0,0,0.0,2,3.0,0,1.6052498531435266,-0.3399505238160469
461218,1,1,27,0,4,0.0,2,6.0,0,1.0239964962437642,2.4909244472068672
467186,1,1,38,1,3,2.0,0,3.0,2,-1.414706506212374,0.6105795907678123
459827,0,0,33,0,0,1.0,2,1.0,3,1.3431181852674445,-1.1643989145464062
461859,0,1,46,0,0,5.0,2,5.0,0,0.3939093979523122,0.37280602967551496
467821,0,1,37,1,0,1.0,2,2.0,3,-0.4835790627130621,-1.3730932334779922
462525,0,1,41,1,0,0.0,0,2.0,2,-1.7911201156327972,-0.728024476153267
462787,0,0,29,0,0,1.0,2,1.0,3,1.4588203301951266,-1.1730664520551906
459055,0,0,19,0,3,1.0,2,5.0,0,2.4262096935879622,0.7171768847470142
462605,1,1,82,0,4,1.0,1,2.0,1,-1.5342947244170533,1.314069510334242
461252,0,1,48,1,1,1.0,2,1.0,3,-0.828729559563239,-1.570178229182172
464340,1,1,67,1,0,1.0,1,2.0,2,-2.0727290152451916,-0.31026998698271885
461872,0,1,77,1,7,0.0,1,2.0,1,-1.6870215136570086,0.1076759368761606
459746,1,1,56,1,0,1.0,0,2.0,2,-2.3297104151415686,-0.06356900542142437
466274,1,1,69,1,4,0.0,2,3.0,1,-1.162637067861366,0.47422508571018773
467499,1,1,40,1,0,1.0,2,3.0,3,-0.6081425533971522,-0.27150195314400705
467423,1,1,61,1,0,0.0,2,1.0,3,-1.4739624956418975,-0.8662908242947559
463865,1,1,46,1,0,0.0,0,5.0,2,-1.756665308503361,1.113521816402016
467504,0,1,31,0,1,1.0,2,4.0,0,0.6347655987438785,0.5006932417444063
458984,1,1,39,1,0,0.0,0,3.0,2,-1.771055925157285,0.3627323822947386
459142,0,1,89,1,0,0.0,1,3.0,2,-2.495948871178793,-0.5267401140248581
462993,1,1,30,0,0,1.0,0,3.0,2,-0.8227548010245348,1.252179262643485
467947,0,1,59,1,0,1.0,0,4.0,2,-2.053396086432951,-0.04872711429187551
466389,0,1,47,1,2,0.0,0,2.0,2,-1.801743159345056,-0.4212433741298563
460632,0,0,22,0,5,0.0,2,3.0,0,2.24397957719705,0.377163890566973
465626,0,0,42,1,0,7.0,2,3.0,3,0.9022866090913934,-1.9855191541935375
461768,1,1,69,1,0,0.0,1,2.0,2,-2.1720943988060797,-0.2106084178332852
462242,0,0,30,1,3,0.0,2,5.0,0,1.420057496991371,-0.16793622684733991
466949,1,1,39,0,4,12.0,1,7.0,0,0.7083341813164666,2.0113407864366226
465479,1,0,27,0,0,1.0,2,1.0,3,1.3704498355319548,-0.45012021534063734
464845,1,1,30,0,2,1.0,0,3.0,2,-0.6598246273452711,1.5459590584037204
465066,1,1,47,1,4,7.0,1,4.0,2,-0.7024027063886035,0.39760635809048855
466817,0,1,81,0,7,0.0,1,2.0,1,-1.1562666716362715,1.1206201145234957
466436,1,1,42,0,1,0.0,0,3.0,2,-1.1299104600649958,1.5203995734449953
467974,0,0,43,1,0,1.0,2,1.0,3,0.4074058359998213,-2.147006710912998
460341,0,0,31,0,3,11.0,2,5.0,0,2.4942463697753894,-0.21009850667704924
467463,0,1,39,1,0,8.0,0,3.0,2,-1.2927198692538944,-1.1271700263345383
466235,0,1,57,1,0,0.0,0,4.0,2,-2.0370593250661573,0.04226691734877415
459371,1,1,35,1,0,1.0,2,2.0,3,-0.5719495573762337,-0.6501469967634397
460233,1,0,43,1,1,0.0,2,3.0,3,0.518004414892761,-0.4418877637019884
466094,0,0,31,0,5,0.0,2,3.0,0,1.9836497511097653,0.3966658499617368
461451,0,0,28,1,2,1.0,2,6.0,0,1.5463924788513113,-0.04667707214343804
460473,1,1,58,1,0,0.0,0,2.0,2,-2.429075798702458,0.036092563728009126
461786,1,1,71,1,7,0.0,1,2.0,1,-1.6596898633924981,0.821954636081929
466745,0,1,36,1,6,0.0,0,2.0,2,-1.1577019134354032,0.1424804892414585
460124,0,0,43,1,0,1.0,2,3.0,3,0.6242752062771887,-1.4113854674460924
459910,1,1,69,1,0,1.0,2,2.0,3,-1.5554177892615304,-0.5764729279387768
464082,1,1,77,1,7,0.0,2,1.0,1,-1.3665154674752011,0.19660861090120227
461487,1,1,50,1,0,1.0,0,4.0,2,-1.9392878274726795,0.6590509317823057
465188,0,1,50,1,0,1.0,0,4.0,2,-1.7930662603456673,-0.06822907368663889
467255,0,0,40,1,5,6.0,2,2.0,3,1.2175141195176629,-1.527886254885753
466993,0,1,43,1,2,9.0,0,2.0,2,-1.312412214543949,-1.2878611151940136
467151,1,0,37,0,3,1.0,2,1.0,0,1.325589733731646,0.012218322071675034
467480,1,1,35,1,0,1.0,0,3.0,2,-1.613839469132556,0.2587370443909132
464403,0,1,65,1,7,0.0,1,3.0,1,-1.231480393735278,0.44948394608326186
461518,0,1,46,1,0,0.0,0,4.0,2,-1.7188784265150323,0.018431189199618513
464848,1,1,35,0,3,1.0,0,4.0,2,-0.614552536526558,2.07149399990327
460715,0,1,86,0,7,0.0,1,2.0,1,-1.3008943527958736,1.1314545364094755
466963,1,0,63,0,3,7.0,2,1.0,3,0.8226116582839974,-0.503409486491479
466508,0,1,40,1,0,9.0,0,5.0,2,-1.0632617241113997,-0.48470969888547794
460125,0,1,55,1,0,10.0,2,1.0,3,-0.739044600152889,-2.5598501399772924
462325,1,0,37,1,5,1.0,2,4.0,0,1.167366975878543,0.40515334289371735
461537,1,0,31,1,0,0.0,2,1.0,3,0.5667763925588076,-1.3504015175753639
461679,1,0,28,1,5,4.0,2,4.0,0,1.552239735256969,0.09966798231382883
463559,0,1,48,1,2,1.0,1,3.0,2,-1.105557400893743,-0.417130378124699
464330,1,0,38,1,0,1.0,2,2.0,3,0.514246635171095,-1.0627505055965802
467018,1,1,57,1,0,1.0,0,5.0,2,-2.033331895957439,1.0420297441561304
463160,0,0,48,0,3,1.0,2,1.0,3,1.1536304023075334,-0.691225955248114
467736,0,1,79,1,7,4.0,1,3.0,1,-1.470380656593976,0.09850912578383932
466104,1,1,81,1,7,1.0,2,1.0,1,-1.440703301305836,0.1099483480149447
467825,0,0,21,0,8,1.0,2,8.0,0,3.1009881107383315,2.559392008102353
466599,0,0,33,1,5,1.0,2,2.0,3,1.2124213176558696,-1.066415443550917
466724,1,0,38,1,0,0.0,2,2.0,3,0.4727323240740478,-0.9674227052015386
463062,0,1,37,1,0,1.0,0,3.0,2,-1.5254689744693843,-0.46420919232363944
467881,0,0,33,1,0,10.0,2,1.0,3,1.0702899981924514,-3.026625758240331
462578,1,1,38,1,0,8.0,0,2.0,2,-1.5184505852876697,-0.7698675269762426
459177,0,1,39,1,0,1.0,0,4.0,2,-1.4748853617945414,-0.0920648018357947
459232,0,1,59,1,0,0.0,1,2.0,2,-1.7366174693598628,-0.9595572670741901
459302,0,1,57,1,0,1.0,0,4.0,2,-1.99554501396911,-0.0530608830462673
467019,1,1,80,1,7,1.0,2,1.0,1,-1.4117777650739156,0.1077814636377486
462122,1,1,42,0,3,6.0,2,3.0,0,0.43243017709155757,0.7011391474140816
459776,1,1,75,1,7,2.0,2,1.0,1,-1.2256357728172655,0.001619241356727545
466074,0,0,29,0,2,9.0,2,2.0,0,2.062299677789452,-1.2740984377218345
